id;category/id;category/name/fr;scope/id;scope/name/fr;participatory_space/id;participatory_space/url;component/id;title;body;state;reference;answer/fr;supports;endorsements/total_count;endorsements/user_endorsements;comments;attachments;followers;published_at;url;meeting_urls;related_proposals;is_amend;original_proposal/title;original_proposal/url
359;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Impôt, taxes et lutte contre évasion fiscale ;Lutte contre l’évasion fiscale via des peines de prisons fermes non aménageables. Donner plus de moins en personnel au ministère des finances avec comme but pourchasser et empêche l'évasion Fiscale. Chaque français  doit participer à l’impôt Dans l’intérêt De tous.;"";ja-PROP-2020-04-359;"";0;10;Adel SAOUDI, Ben, Mandarine, Fouinosophe, Pierre, Michel, Balluteau, Matt, Christian, VELVET;2;0;72;2020-04-04 12:39:27 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/359;"";"";false;;
1868;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Taxation robuste des entreprises multinationales;"Extrapolation de l'idée dite ""taxe GAFA"" : taxation avec taux d'imposition sur les sociétés en France d'un ""bénéfice reconstitué"" (et non déclaré, puisque par jeux des montages qui vont bien, ces sociétés déplacent profits et pertes dans les pays qui vont bien pour optimiser les aides et limiter les taxes). Bénéfice reconstitué = chiffre d'affaire dans le pays (connu dans les publications de résultats) * taux de marge global (lui aussi publié). C'est pas plus compliqué que ca ...";"";ja-PROP-2020-04-1868;"";0;4;Matt, Cédric, Kolb, cla;0;0;72;2020-04-05 14:28:06 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/1868;"";"";false;;
1894;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Revenir à une économie de marché régulée au service du collectif.;"Les multinationales se sont engouffrées dans la mondialisation et la recherche du profit maximum.
Il faut revenir à du bon sens.
Les états doivent reprendre la main pour réguler le marché au service du collectif et du bien commun.
Mais, cela aura plus de poids, si on le fait d'une seule voix au niveau Européen.  Il s'agit simplement d'avoir une volonté politique. 
Pourrons-nous trouver une réponse commune consensuelle ?";"";ja-PROP-2020-04-1894;"";0;4;Dosser, Kolb, BARBARAS, Anne P;2;1;71;2020-04-05 14:54:08 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/1894;"";"";false;;
197;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Créer un organisme Européen de Contrôle et de projection des dépenses publiques ;"Proposition : Créer un organisme européen d’analyse / contrôle des dépenses publiques.
Cette même institution pourrait évaluer lors d’élection la viabilité des programmes économiques proposés par les différents partis / candidats. 
La présentation d’un budget prévisionnel complet par les candidats pourrait être rendu obligatoire
- document de synthèse 
- contrôle des annonces erronées";"";ja-PROP-2020-04-197;"";0;4;COSMOS, Archimede, Flo35, Kolb;0;0;72;2020-04-04 10:38:55 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/197;"";"";false;;
2307;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;1/2Intelligence artificielle et partage des ressources;La plus grande mutation de l'histoire des prochaines années: l'avènement de l'intelligence artificielle. Les programmes D'IA se sont révélés capables de dépasser, les cerveaux humains dans de nombreuses tâches. Un '' système d'allocation d'investissement social'' devra permettre d' apaiser les souffrances sociales et psychiques engendrées.;"";ja-PROP-2020-04-2307;"";0;2;Kolb, Gamrani;1;0;72;2020-04-05 18:32:14 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2307;"";"";false;;
2383;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Augmenter la progressivité des impôts;"Par souci de justice sociale et d'efficacité économique accroitre la progressivité des impôts.
- sur les revenus: ajout  d'une nouvelle tranche
- sur les entreprises; rendre l'impôt sur les entreprises progressif en le baissant pour les bénéfices modestes et en l'augmentant  pour les bénéfices importants
- sur les successions:  créer de nouvelles tranches dans le barème des 
 droits; rétablir l'impôt sur la fortune mais en rendant les versements annuels déductibles des droits de succession";"";ja-PROP-2020-04-2383;"";0;2;Félix, Christian;0;0;72;2020-04-05 19:22:51 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2383;"";"";false;;
303;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Une économie locale et la fin des paradis fiscaux;"Comme évoqué dans le documentaire ''Demain'' de Cyril Dion, des monnaies locales existent déjà à plusieurs endroits dans le monde.
Continuer ce mouvement jusqu'à sa généralisation permettrait de diminuer puis de mettre fin aux paradis fiscaux et de créer une véritable économie locale, circulaire.";"";ja-PROP-2020-04-303;"";0;11;Julien Garrigue, Jean-Yves BINA, Florent M., Louis, Flo35, Vincent Favre, Julie, Damien, tanguy, Matt, Kolb;2;0;74;2020-04-04 12:11:41 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/303;"";"";false;;
1166;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Une alternative au capitalisme;On entend qu'il n'y a pas d' alternative au capitalisme à part le communisme qui a échoué au 20e siècle. Pourtant il y existes une alternative. Le Mondialocalisme tend a faire fonctionner l'économie sur deux échelles. l'échelle locale, pour se réapproprier la démocratie, relocaliser l'alimentation, les bien et les services locaux... et préserver d'autres activités a l'échelle internationale, comme la recherche, les échanges culturels, la solidarité internationale, la gestion des risques...;"";ja-PROP-2020-04-1166;"";0;6;Julie, alexpawlak, Stéphane Mazel, Jean-Luc Martin, Kolb, Fabreguettes;1;0;73;2020-04-05 01:26:19 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/1166;"";"";false;;
467;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Permettre des dons aux entreprises;J’aurais aimé avoir à disposition un modèle simple de don, en pouvant aider à ma manière les entreprises locales près de chez moi afin de maintenir l’emploi ou pouvoir donner par exemple des congés à des soignants. L’élargissement du dispositif du don de congé aurait permis d’offrir par exemple des congés à ma belle sœur infirmière.;"";ja-PROP-2020-04-467;"";0;3;Victor , Matt, liberator;2;0;73;2020-04-04 16:43:14 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/467;"";"";false;;
295;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Réduire l'impôt sur les sociétés et augmenter la TVA;Ceci se traduira par une stabilité des prix de nos produits Français et l'augmentation des prix des produits importés.;"";ja-PROP-2020-04-295;"";0;5;Véqueau , Benoit, remseeks, Kolb, PN;6;0;72;2020-04-04 12:04:55 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/295;"";"";false;;
960;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Déterminer le prix d'une amende en fonction des revenus du contrevenant;"Pour un même délit, tout le monde paye actuellement la même somme. Hors, une amende de 35€ par exemple n'a pas le même impact sur une personne touchant le SMIC qu'un cadre supérieur. 

Pour que cela soit plus juste et apporter un réel impact aux infractions commises, on peut rendre les amendes proportionnelles comme c'est déjà fait en Finlande.

Plus d'information : https://www.euro-assurance.com/actualites-assurance/amendes-proportionnelles-revenus-suisse-finlande.html";"";ja-PROP-2020-04-960;"";0;16;Geo, gilpir , Cala, BONBON, alexpawlak, Julie, P., Gilles, fred69, Michel, Gretiere, Marlène Sasseur, BOUR, ALTERNATIVA, 2020, Alexandre Michel;3;0;74;2020-04-04 22:21:02 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/960;"";"";false;;
543;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Instaurer une fiscalité en lien avec le rythme de la nature, et qui favorise la prise de risque a long-terme au detriment de la speculation;"Sur quelle planète vit-on en espérant un retour sur investissement plus rapide que ce que la nature peut produire? (Ex: Trading Haute Frequence).

PRINCIPE: Instaurer une dégressivité des  taux d’imposition des plus-values pour un message FORT ET LISIBLE qui favorise l’investissement à long-terme (récompense individuelle de la prise de risque) et repartisse au contraire dans la richesse nationale (via l’impôt) les éventuels gains réalise sur des investissements a court ou tres court-terme";"";ja-PROP-2020-04-543;"";0;8;Arnaud, OLAF, Stéphane Mazel, Michel, Matt, Kolb, Jean, Tartifleche;0;0;73;2020-04-04 17:16:09 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/543;"";"";false;;
2122;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Abolition de l'impôt société ou diminution de son taux;L'impôt société élevé + complexe que nous avons en France nuit à l'activité (la fiscalité est incluse dans les prix de vente tant domestiques qu'internationaux) et rend plus attractive sa délocalisation ou le recours à l'optimisation fiscale. Un taux symbolique de 5 à 10% éradique ce problème.;"";ja-PROP-2020-04-2122;"";0;0;"";2;0;72;2020-04-05 16:36:33 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2122;"";"";false;;
2123;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;"Taxer les transactions issues d'établissements bancaires ""non cooperatifs""";Dans le cadre de la lutte contre l'evasion fiscale, sur-taxer les transactions  réalisées de ou vers tout établissement bancaire qui ne transmet pas ses informations a l'administration fiscale francaise.;"";ja-PROP-2020-04-2123;"";0;3;Matt, Girolamo56, Kolb;1;0;72;2020-04-05 16:48:37 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2123;"";"";false;;
2121;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Pour le partage des richesses ;On doit partager les richesses et les 100 milliards d'euros par an d'évasion fiscale en France doivent servir aux services publics à la transition écologique aux pauvres aux handicapés . Les salaires des parlementaires doivent être attribués aux travailleurs  des services publics et à tous ceux toutes celles gagnant moins de 2500 euros. Le train doit être gratuit pour tous toutes comme l'ont les parlementaires. Tous les retraités doivent percevoir 2500 euros par mois pour vivre dignement.;"";ja-PROP-2020-04-2121;"";0;1;Kolb;0;0;72;2020-04-05 16:37:40 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2121;"";"";false;;
989;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Redistribution bénéfices entreprises CAC40;"Application de la règle des trois tiers pour toutes les entreprises  du CAC40.
Un tiers pour les actionnaires, un pour l'investissement, un pour les salaries.
Les règles de partages doivent être beaucoup plus équitable afin que les salaries de ces grandes entreprises puissent redistribuer à leur tour une partie de ces revenus dans le tissu local.";"";ja-PROP-2020-04-989;"";0;5;Dosser, DBR, Jean-Luc Martin, Matt, Kolb;1;0;73;2020-04-04 22:52:37 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/989;"";"";false;;
2777;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Aide au financement suite au coronavirus;"Les anciens présidents et ministres devraient aussi participer à cet effort. Il n'en a jamais été question.
Valérie Giscard d'Estaing .
Nicolas Sarkozy est jeune et est aussi avocat : a-t-il besoin ?
François Hollande est jeune aussi et à un métier : a-t-il besoin ?
Et tant d'autres qui reçoivent de l'argent public injustifié à mes yeux.
Tout le monde doit participer, pas seulement les travailleurs déjà fortement taxés. Merci de donner l'exemple";"";ja-PROP-2020-04-2777;"";0;0;"";0;0;72;2020-04-06 09:37:50 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2777;"";"";false;;
153;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Fiscalité plus progressive;"Revenir à une fiscalité plus progressive en diminuant la part ( prépondérante) de la TVA dans les ressources de l’état et en augmentant celle de l’impôt progressif sur les revenus ( tous les revenus, ceux du travail et ceux du capital ). On pourrait revenir aux niveaux très élevés d’impôt sur les hauts revenus  qui existaient avant les années 1970 ( 70% en France, 90% aux Etats-Unis et quasiment 100% en Grande-Bretagne). 
Ce serait aussi une façon d’éliminer les revenus  « indécents ».";"";ja-PROP-2020-04-153;"";0;15;Brun, Fred, Vianney Descout, Avryl, Kd69, Flo35, Nico, Guillaume, BONBON, Julie, Sasha Kerzhakov, Yann, Tertois, Matt, Fouinosophe;4;0;73;2020-04-04 09:27:31 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/153;"";"";false;;
780;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Re-nationaliser afin de pouvoir budgetiser;"- Les autoroutes? Pourquoi les sociétés privées se les arraches et l'état les brades?
https://www.franceculture.fr/economie/autoroutes-dans-les-coulisses-dune-privatisation-tres-controversee
Les autoroutes ne peuvent-elles pas être bien gérées par l’État afin d'avoir sur le long terme de quoi gérer les finances pour la santé, les hôpitaux etc...
- le réseau électrique et énergétique?";"";ja-PROP-2020-04-780;"";0;11;Robillart, Idées, Julie, Arpagon, Stéphane Mazel, Cathoune V., Michel, Balluteau, Clément, Kolb, Delosier;0;0;74;2020-04-04 19:06:08 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/780;"";"";false;;
2252;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Une France qui devrait être exemplaire et non corrompue;On devrait s'inspirer de ce qui ce fait en Suède ou Finlande concernant les élus: ils ont des comptes a rendre aux citoyens, ils sont rémunérés à hauteur d'un SMIC, prennent le bus pour se déplacer, remboursent intégralement leurs indemnités à leur départ de fonction et logent dans des logements spartiates. Le peuple devrait être mieux représenté, dans toutes les strates de l'État, dans tous les ministères et dans toutes les décisions prises pour la nation.;"";ja-PROP-2020-04-2252;"";0;2;Kolb, Grit;0;0;72;2020-04-05 17:59:35 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2252;"";"";false;;
2582;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Instaurer une exception de propriété industrielle en vue de la réparation ou de la mise en compatibilité de tout équipement;"La gestion de la crise Covid-19 a montré l'importance de la réparabilité des équipements comme le montre ce cas :
https://www.medicaldevice-network.com/news/3d-printed-valves-covid-19-italy/

La réparation ou la mise en compatibilité d'un produit fini (médical ou non) ne devrait pas être considéré comme de la contrefaçon.

Dans certains domaines stratégiques, les fournisseurs devraient être contraints à fournir les plans pour la production des pièces de rechange .";"";ja-PROP-2020-04-2582;"";0;0;"";4;0;72;2020-04-05 22:34:47 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2582;"";"";false;;
2173;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Réhabiliter l'Impôt;"1/Impôt sur le revenu .
En France l'IR représente 3,30% du PIB ; en Allemagne 10%
- ajouter une tranche supplémentaire pour les très hauts revenus
- augmenter le nombre de tranches 
- suppression de l'imposition par foyer fiscal et passer à une imposition individuelle .
- abattement en impôt par enfant au lieu du principe de 1/2 part .
2/TVA
- réduire le taux sur les produits de première nécessité 
- majorer le taux sur la restauration";"";ja-PROP-2020-04-2173;"";0;1;Daco;0;0;72;2020-04-05 17:07:41 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2173;"";"";false;;
2218;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Préférer l'impôt aux taxes;"L'impôt est par nature progressif. Par exemple l'impôt sur le revenu est proportionnel à.... vos revenus! plus vous gagner plus vous payez.
Les taxes en revanche frappent tout le monde aveuglément.
par exemple, nous payons tous le même taux de TVA

Pourquoi ne pas baisser drastiquement la TVA et compensez cela par une augmentation de l'impôt sur le revenu ? (quitte à augmenter le nombre de tranches pour rendre l'augmentation plus supportable)";"";ja-PROP-2020-04-2218;"";0;0;"";0;0;72;2020-04-05 17:31:14 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2218;"";"";false;;
890;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Lutter contre l’évasion et l’optimisation fiscale ;Tout euro gagné par une entreprise domiciliée en France doit être soumis à l’impôt sur les sociétés sans possibilité pour l’entreprise de transférer les bénéfices à d’autres sociétés situées en dehors de la France.;"";ja-PROP-2020-04-890;"";0;23;Clement, Robillart, dorizon, BONBON, GUYOT, Julie, alexpawlak, bruneau, Choupy, AWag, celii_56, Tomuel, Higikaelle, Martinez, Kim, Matt, Florent Rué, Anko, CYRILC, Grit, ALTERNATIVA, Rocha, Patrice M;1;0;74;2020-04-04 22:04:50 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/890;"";"";false;;
2259;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Distribution rationnel;"Les sommes gagnées par les plus riches, ne rentrent pas dans le circuit de la consommation, et ne sont donc pas ré-injecté dans notre économie
Sur une distribution responsable, l'argent tournerait

Le salary cap, réglerait une bonne partie de ce problème, si on ne peut pas donner plus de 20, 50, ou même 100 fois le salaire mini dans chaque entreprise, la redistribution sera automatique

La TVA, doit être baissée pour les produits de 1ere nécessité, et augmentée pour les produits de luxe";"";ja-PROP-2020-04-2259;"";0;1;Kolb;0;0;72;2020-04-05 18:02:21 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2259;"";"";false;;
2063;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Financer des mesures plus fortes pour le climat, la biodiversité et l'écologie lors de la relance économique et après;"Je proposerais ici des mesures fortes et ambitieuses à appliquer dans le cadre de la relance économique et après.
Compte tenu de la limite de caractère fixé à 500 (ce que je trouve dommage) le texte est sur pastebin -> https://pastebin.com/v0BhybdQ
Concrètement, ce texte, porte sur des mesures financière à inclure dans le plan de relance et après, favorables à une accélération de la transition écologique. Je pourrais également rajouter la protection de la biodiversité dans une autre version.";"";ja-PROP-2020-04-2063;"";0;2;frith, Joelle C;0;0;72;2020-04-05 19:28:27 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2063;"";"";false;;
2414;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Nouvelle Monnaie nationale avec une contre partie équitable ;Effacement totale des dettes contractées conjointement par les états et les particuliers ( a l’image de l’annulation de la dettes des pays africains). Introduction d’une monnaie exclusivement nationale qui devra nécessairement posséder une contre partie équitable ou une indexation provenant exclusivement de l'économie réelle. Interdiction définitive de toute spéculation sur les matières premières, les taux de changes etc....Fermeture de la bourse.;"";ja-PROP-2020-04-2414;"";0;1;Artephius;0;0;72;2020-04-05 19:50:14 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2414;"";"";false;;
1117;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Reset de toutes les dettes;"Qui peut croire que toutes les dettes seront remboursées ?

Il est temps de faire un gros ""reset"".

Toute les dettes sont annulées. Ce qui veut dire tous les comptes en banque sont remis a zero. 
La masse monetaire reinitialisée, et créditée a part égale sur le compte de chaque citoyen . Pas de probleme pour les retraites par repartition, par contre toutes les richesses indécentes accumulées ca et la, sont effacées. Ne reste que les actions de sociétés et c'est déja beaucoup.";"";ja-PROP-2020-04-1117;"";0;5;Stéphane Mazel, JOURNET, Matt, Clément, Kolb;0;0;73;2020-04-05 00:15:35 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/1117;"";"";false;;
2568;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Le partage c'est avec tout le monde.;Le partage des richesses signifie que tout le monde participe et que chacun contribue à hauteur de ses revenus et possessions. Pas d'exception !;"";ja-PROP-2020-04-2568;"";0;0;"";0;0;72;2020-04-05 22:18:04 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2568;"";"";false;;
181;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Interdire le Trading Haute Fréquence et revenir à la minute pour refroidir le système financier.;"CONSTAT : Le Trading Haute Fréquence (THF) n'est pas un outil d'investissement et de création de valeur, c'est une arme de spéculation massive à la microseconde près.

NECESSITE : revenir à la minute.

PRECONDITION : volonté politique et détermination.

DEPLOIEMENT : Au niveau des places européennes et/ou d'abord un pilote sur Euronext Paris. Le niveau ""monde"" est probablement encore une utopie. Protégeons d'abord l'Europe.

Merci de challenger ma proposition de manière constructive.";"";ja-PROP-2020-04-181;"";0;31;Adel SAOUDI, Arnaud, Thierry, Florent M., Vernhes, Pierre Louis, Nicolas, Kd69, Olivier, Pierre, Emmanuel, darmanin, Adrien, Adri, Kb, Xavier, Jeje1984, Shaparak, Benoit, AWag, EloiseC, remseeks, Matt, CYRILC, Kolb, Isabelle Meurville, Alom, ThomasGarri, Theo Fonghetti, Patrice M, Olivier Dimper, José Jorge;13;0;77;2020-04-04 10:16:27 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/181;"";"";false;;
2479;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Lutter contre les paradis fiscaux , rétablir l'ISF;"Lutter de façon exemplaire  et obtenir un consensus européen pour lutter contre les paradis fiscaux, oeuvrer pour que les GAFA (Google, Facebook, Apple, Amazon ) et Microsoft soient taxés plus lourdement en France, qu'il leur soit interdit de faire de l'optimisation fiscale. 
Rétablir L'Impôt Sur la Fortune. L'éducation et la Santé doivent être un sanctuaire et doivent être protégés contre les coupes budgetaires.";"";ja-PROP-2020-04-2479;"";0;2;Patrice, frith;0;0;72;2020-04-05 20:48:44 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2479;"";"";false;;
2476;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Déchoir de droits civiques et sociaux tout exilé fiscal  ( adultes et enfants du foyer fiscal);"Si l'on veut mettre au centre de toute réalisation  la qualité environnementale et la priorité sanitaire, nous allons avoir besoin de budgets énormes.
La bonne collecte et la bonne utilisation de l'impot va etre importante.
Ceux qui ""optimisent"" ou s'exilent fiscalement ne doivent plus avoir accès à la sécurité sociale, aux services de l'hopital public, à l'école publique, aux élections diverses.

Les adultes et enfants constituant le foyer doivent etre déchus de tous ces droits";"";ja-PROP-2020-04-2476;"";0;3;schouwey, Zibo, 2020;0;0;72;2020-04-05 20:50:18 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2476;"";"";false;;
2816;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Finances publiques;"L'Etat doit diminuer ses dépenses de 50%
- Gouvernement, sans Premier Ministre, composé de 12 à 15 ministres épaulés de 4 Secrétaires d'Etat 
- Plafonnement à 10 000 euros de l'émolument des Commis de l'Etat
- Diminution de 35 % du nombre d'Elus.
- Diminution de 50 % des frais de fonctionnement
- voir suite sur pièce jointe.";"";ja-PROP-2020-04-2816;"";0;0;"";0;1;72;2020-04-06 11:34:13 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2816;"";"";false;;
2528;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Egalite de traitement des revenus du capital et du travail;Imposer de la même façon tous les revenus et soumettre les revenus du capital aux prélèvements sociaux;"";ja-PROP-2020-04-2528;"";0;1;Etienne;0;0;72;2020-04-05 21:46:18 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2528;"";"";false;;
2482;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Un revenu de base pour toutes celles et ceux qui participent aux tâches locales;Créer un revenu de base d'au moins 1000€ par mois sous condition de participer un minimum d'heures à des activités locales reconnues d'utilité publique par la communauté locale. Celles et ceux qui n'effectueraient pas ce minimum d'heure (sauf contre-indication médicale) devront payer une surimposition progressive en fonction des revenus. Très riches et moins riches auront la même incitation, proportionnelle à leur revenu, à participer à ces activités locales.;"";ja-PROP-2020-04-2482;"";0;0;"";0;0;72;2020-04-05 20:52:45 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2482;"";"";false;;
842;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Supprimer les dettes. ;Il faut supprimer la dette car elle asservit l'état au monde des finances et aux banques. Il faut que tous les gouvernements s'obligent a voter un budget a l'équilibre. Cette dernière condition permettra de ne pas retomber dans cette crise de la dette.;"";ja-PROP-2020-04-842;"";0;9;Stéphane Mazel, Cathoune V., Jean-Luc Martin, Kim, Matt, Kolb, cla, BARBARAS, VELVET;1;0;74;2020-04-04 19:42:34 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/842;"";"";false;;
2489;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Utilisation des monnaies locales complémentaires;Il est annoncé d'aider financièrement les entreprises et/ou les ménages pour relancer l'économie après cette crise. L'un des moyens permettant de sélectionner les acteurs locaux qui travaillent sur nos territoires et emploient nos voisins, serait que cette relance nationale se fasse via (en partie ou totalement) les monnaies locales complémentaires.;"";ja-PROP-2020-04-2489;"";0;0;"";0;0;72;2020-04-05 21:01:39 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2489;"";"";false;;
2491;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;11;Inciter les riches à partager;"Augmentons les impôts sur le revenu, ou ISF pour participer à l'effort national.
En parallèle créons des crédits d'impôt pour entraide sociale
Le principe du bâton et de la carotte.
Ces crédits seraient octroyés à ceux qui placent leur argent directement dans des centres de formations, des projets d'insertion, la création de logement pour SDF, l'aide matériel/physique/financière directement à des personnes en grande difficulté
Leur argent servirait pour de belles causes";"";ja-PROP-2020-04-2491;"";0;3;Delmotte, Zibo, Sigmund;0;0;73;2020-04-05 21:01:40 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/11/proposals/2491;"";"";false;;
